CATAID,FILENAMENATIVE,FILENAMEINVERT,TELESCOPE,SURVEY,RA,DEC,PETRORADARCSEC,PETRORADKPC,PETROAPPMAG,PETROABSMAG
598944,G598944-native-424.png,G598944-invert-424.png,VST 2.6m,GAMA-KiDS,129.53257442,0.33601658,8.90843184,13.1587844866039,19.7262077331543,-18.0195362417267
598947,G598947-native-424.png,G598947-invert-424.png,VST 2.6m,GAMA-KiDS,129.55214677,0.41641069,16.34957676,24.1811889574846,16.412712097168,-21.33625877834
598948,G598948-native-424.png,G598948-invert-424.png,VST 2.6m,GAMA-KiDS,129.56633957,0.40739366,14.6710725,22.653827788903,17.393461227417,-20.464347644704
598959,G598959-native-424.png,G598959-invert-424.png,VST 2.6m,GAMA-KiDS,129.66348324,0.31140298,21.50387514,17.508732355172,19.0750961303711,-17.2261261742029
598968,G598968-native-424.png,G598968-invert-424.png,VST 2.6m,GAMA-KiDS,129.56040312,0.352079,36.41771232,30.7305831322796,15.6336078643799,-20.7518003831616
598962,G598962-native-424.png,G598962-invert-424.png,VST 2.6m,GAMA-KiDS,129.54141526,0.34035123,15.78351456,40.6658994922958,16.9227352142334,-22.301653888219
598966,G598966-native-424.png,G598966-invert-424.png,VST 2.6m,GAMA-KiDS,129.55535328,0.31965972,6.6406032,10.0848256729283,18.5258140563965,-19.2899105125097
598969,G598969-native-424.png,G598969-invert-424.png,VST 2.6m,GAMA-KiDS,129.56296861,0.23304609,14.34083904,21.2671584318036,17.5676689147949,-20.1880507217963
598970,G598970-native-424.png,G598970-invert-424.png,VST 2.6m,GAMA-KiDS,129.67692782,0.37411567,10.04861088,14.9936279841769,18.3114414215088,-19.4597479216254
598972,G598972-native-424.png,G598972-invert-424.png,VST 2.6m,GAMA-KiDS,129.56478715,0.40409552,19.30562964,29.7409385559209,18.0477352142334,-19.8041844531577
598971,G598971-native-424.png,G598971-invert-424.png,VST 2.6m,GAMA-KiDS,129.55536355,0.38607522,10.55336832,16.1767091859543,19.0559120178223,-18.7833405396166
598981,G598981-native-424.png,G598981-invert-424.png,VST 2.6m,GAMA-KiDS,129.66798449,0.26211228,10.87197408,22.0948281786741,18.5184631347656,-20.0533449915387
598998,G598998-native-424.png,G598998-invert-424.png,VST 2.6m,GAMA-KiDS,129.69961532,0.32602927,17.52421176,26.3166643372762,16.1067028045654,-21.6807024755331
598999,G598999-native-424.png,G598999-invert-424.png,VST 2.6m,GAMA-KiDS,129.70201131,0.38917733,14.30078958,21.3261483446628,16.3944301605225,-21.3753177061607
599000,G599000-native-424.png,G599000-invert-424.png,VST 2.6m,GAMA-KiDS,129.71154327,0.34823729,19.28907288,28.9968251906253,16.0722789764404,-21.7177228634923
599020,G599020-native-424.png,G599020-invert-424.png,VST 2.6m,GAMA-KiDS,129.80211315,0.27608622,8.51822928,12.7835493966536,19.2120800018311,-18.5736387028343
599021,G599021-native-424.png,G599021-invert-424.png,VST 2.6m,GAMA-KiDS,129.81971976,0.35648016,10.79679744,21.7619289174159,18.7329788208008,-19.8168300635549
599031,G599031-native-424.png,G599031-invert-424.png,VST 2.6m,GAMA-KiDS,129.90509584,0.32875926,44.815122,107.42102740147,18.0400123596191,-20.9814631743807
599035,G599035-native-424.png,G599035-invert-424.png,VST 2.6m,GAMA-KiDS,129.87234873,0.26874055,9.7125534,19.513207744902,17.5493087768555,-20.9918633160336
599037,G599037-native-424.png,G599037-invert-424.png,VST 2.6m,GAMA-KiDS,129.92339805,0.25442016,12.66010416,26.873085370428,18.0832748413086,-20.6053483986043
599062,G599062-native-424.png,G599062-invert-424.png,VST 2.6m,GAMA-KiDS,129.98227306,0.40469487,8.7437592,13.0938370258868,19.3572864532471,-18.4230092077776
599066,G599066-native-424.png,G599066-invert-424.png,VST 2.6m,GAMA-KiDS,129.94833925,0.29880585,9.37560096,18.8677884567286,19.604434967041,-18.9411961799009
599076,G599076-native-424.png,G599076-invert-424.png,VST 2.6m,GAMA-KiDS,130.01441308,0.36662827,11.20131936,16.6317408567362,16.7123851776123,-21.0464299184311
599078,G599078-native-424.png,G599078-invert-424.png,VST 2.6m,GAMA-KiDS,130.04509739,0.26420319,12.46992516,26.469742137492,17.1050338745117,-21.583624219673
599077,G599077-native-424.png,G599077-invert-424.png,VST 2.6m,GAMA-KiDS,130.02772768,0.34567775,7.07756742,7.27009972915452,18.9221382141113,-17.9313630066349
599095,G599095-native-424.png,G599095-invert-424.png,VST 2.6m,GAMA-KiDS,130.13598673,0.26200573,18.4574313,13.1125535248358,17.2287254333496,-18.7534327537667
599130,G599130-native-424.png,G599130-invert-424.png,VST 2.6m,GAMA-KiDS,130.17910617,0.29386525,5.246703,12.2745876266611,19.1622428894043,-19.7919140169618
599132,G599132-native-424.png,G599132-invert-424.png,VST 2.6m,GAMA-KiDS,130.18124496,0.28169518,9.78907248,25.3599827911903,19.0850143432617,-20.1549512537451
599127,G599127-native-424.png,G599127-invert-424.png,VST 2.6m,GAMA-KiDS,130.16256774,0.38261815,15.89985936,38.1077848288661,17.1262493133545,-21.8949424942109
599135,G599135-native-424.png,G599135-invert-424.png,VST 2.6m,GAMA-KiDS,130.28256387,0.38532674,8.59519584,16.2804171015384,18.2610301971436,-20.1241492068733
599134,G599134-native-424.png,G599134-invert-424.png,VST 2.6m,GAMA-KiDS,130.26050226,0.39589784,13.86472032,10.5374831970857,17.4742736816406,-18.6653799894551
599139,G599139-native-424.png,G599139-invert-424.png,VST 2.6m,GAMA-KiDS,130.16710583,0.37610955,12.90174336,30.9608897237394,18.8162498474121,-20.2084307804486
599146,G599146-native-424.png,G599146-invert-424.png,VST 2.6m,GAMA-KiDS,130.26756464,0.29187557,8.62025472,12.5920652690944,19.3511123657227,-18.3666132476887
599155,G599155-native-424.png,G599155-invert-424.png,VST 2.6m,GAMA-KiDS,130.39409547,0.33186166,5.7478806,13.7574400007284,19.0728797912598,-19.9445303679554
599202,G599202-native-424.png,G599202-invert-424.png,VST 2.6m,GAMA-KiDS,130.56543615,0.37893254,8.8243056,12.9820055753611,18.8915557861328,-18.8440282197332
599213,G599213-native-424.png,G599213-invert-424.png,VST 2.6m,GAMA-KiDS,130.60232579,0.25553505,31.76034048,47.9639008188037,15.8471307754517,-21.9544437998197
599220,G599220-native-424.png,G599220-invert-424.png,VST 2.6m,GAMA-KiDS,130.65866831,0.22729687,13.38144192,19.9813628836765,17.6273021697998,-20.1457538009245
599222,G599222-native-424.png,G599222-invert-424.png,VST 2.6m,GAMA-KiDS,130.70033464,0.36829805,10.06583886,14.8019114791218,17.742582321167,-19.9918812093138
599224,G599224-native-424.png,G599224-invert-424.png,VST 2.6m,GAMA-KiDS,130.59202863,0.25330086,8.74241676,13.1351889930204,18.9587230682373,-18.8299170722593
599230,G599230-native-424.png,G599230-invert-424.png,VST 2.6m,GAMA-KiDS,130.65018901,0.2168713,12.6099864,18.805560902971,17.8972778320312,-19.8725818678061
599250,G599250-native-424.png,G599250-invert-424.png,VST 2.6m,GAMA-KiDS,130.65335019,0.22267505,15.92849808,23.86667420099,19.1315422058105,-18.6501961207242
599252,G599252-native-424.png,G599252-invert-424.png,VST 2.6m,GAMA-KiDS,130.66857301,0.34368204,9.62082,14.1739596639676,19.6200122833252,-18.1191513889277
599265,G599265-native-424.png,G599265-invert-424.png,VST 2.6m,GAMA-KiDS,130.76056606,0.40116313,24.13170144,36.1419092092913,17.2013320922852,-20.5792796140711
599271,G599271-native-424.png,G599271-invert-424.png,VST 2.6m,GAMA-KiDS,130.82844622,0.25494505,7.90451046,16.6075976589029,18.1081066131592,-20.5529147051252
599280,G599280-native-424.png,G599280-invert-424.png,VST 2.6m,GAMA-KiDS,130.79345467,0.40618955,16.75902096,24.9935225831193,18.6052570343018,-19.1646441881433
599289,G599289-native-424.png,G599289-invert-424.png,VST 2.6m,GAMA-KiDS,130.81740098,0.40586392,13.07178576,26.4086604969596,19.6050033569336,-18.9510023028473
599290,G599290-native-424.png,G599290-invert-424.png,VST 2.6m,GAMA-KiDS,130.88104665,0.21966278,10.85944464,6.64253401283286,18.8861980438232,-16.7493418783749
599309,G599309-native-424.png,G599309-invert-424.png,VST 2.6m,GAMA-KiDS,130.89481651,0.3240479,10.15421616,24.2255356393037,19.0753517150879,-19.9330800826488
599310,G599310-native-424.png,G599310-invert-424.png,VST 2.6m,GAMA-KiDS,130.9724596,0.35243157,32.2096104,32.2850060118181,14.8493175506592,-21.9453711766677
599329,G599329-native-424.png,G599329-invert-424.png,VST 2.6m,GAMA-KiDS,131.10371408,0.34288565,13.44722148,4.12203165703263,17.1632995605469,-16.9060354161268
599337,G599337-native-424.png,G599337-invert-424.png,VST 2.6m,GAMA-KiDS,131.09675284,0.21144175,9.71389584,23.229650106272,17.1250305175781,-21.8899426861718
599348,G599348-native-424.png,G599348-invert-424.png,VST 2.6m,GAMA-KiDS,131.04045382,0.33827329,7.0791336,16.912810391064,19.4470520019531,-19.5652743344654
599349,G599349-native-424.png,G599349-invert-424.png,VST 2.6m,GAMA-KiDS,131.0403086,0.22654429,8.40725424,12.6440616563266,18.9876441955566,-18.8034814217937
599355,G599355-native-424.png,G599355-invert-424.png,VST 2.6m,GAMA-KiDS,131.20614534,0.32814276,-9999,-9999,19.7571754455566,-19.4943734599219
599365,G599365-native-424.png,G599365-invert-424.png,VST 2.6m,GAMA-KiDS,131.27400323,0.29137216,14.77041984,5.68745948355137,18.1067714691162,-16.4746312198655
599376,G599376-native-424.png,G599376-invert-424.png,VST 2.6m,GAMA-KiDS,131.27265495,0.37744884,16.5299112,33.4256975244256,18.1190395355225,-20.439414381127
599410,G599410-native-424.png,G599410-invert-424.png,VST 2.6m,GAMA-KiDS,131.42287957,0.36856905,6.22713168,10.1669925749889,19.3036613464355,-18.6962174152056
599411,G599411-native-424.png,G599411-invert-424.png,VST 2.6m,GAMA-KiDS,131.4238988,0.26922278,17.0668872,39.4418638960478,16.9739265441895,-21.9464459093595
599426,G599426-native-424.png,G599426-invert-424.png,VST 2.6m,GAMA-KiDS,131.40870932,0.30652627,15.348564,22.6336334985494,18.6732330322266,-19.0682915883177
599428,G599428-native-424.png,G599428-invert-424.png,VST 2.6m,GAMA-KiDS,131.41354809,0.28837055,6.81780528,15.7342206036592,19.6037769317627,-19.3127744024461
599429,G599429-native-424.png,G599429-invert-424.png,VST 2.6m,GAMA-KiDS,131.41579901,0.24641361,11.0851983,25.5724377480138,19.6894378662109,-19.2260229630001
599432,G599432-native-424.png,G599432-invert-424.png,VST 2.6m,GAMA-KiDS,131.50160366,0.38422341,12.5562888,30.5554118600881,18.1046619415283,-20.95893157236
599441,G599441-native-424.png,G599441-invert-424.png,VST 2.6m,GAMA-KiDS,131.5202594,0.34181363,13.53492756,33.0745147377768,17.0839214324951,-21.9913245407375
599443,G599443-native-424.png,G599443-invert-424.png,VST 2.6m,GAMA-KiDS,131.52317807,0.40033083,6.57169128,16.0647289605641,18.4642581939697,-20.6120097340324
599444,G599444-native-424.png,G599444-invert-424.png,VST 2.6m,GAMA-KiDS,131.54267735,0.40187969,10.85407488,19.6622001447886,19.4757785797119,-18.7925523089474
599445,G599445-native-424.png,G599445-invert-424.png,VST 2.6m,GAMA-KiDS,131.57630494,0.38267065,9.96806448,13.9889917510067,18.9461250305176,-18.6712059107316
599446,G599446-native-424.png,G599446-invert-424.png,VST 2.6m,GAMA-KiDS,131.58757506,0.41879342,8.90440452,20.5784824384789,18.2798004150391,-20.640605983599
599448,G599448-native-424.png,G599448-invert-424.png,VST 2.6m,GAMA-KiDS,131.60843045,0.26126454,9.20443986,21.4205185517564,18.4395542144775,-20.5000534667566
599449,G599449-native-424.png,G599449-invert-424.png,VST 2.6m,GAMA-KiDS,131.62977538,0.30707698,10.92253932,25.1693511657711,17.7912750244141,-21.1211410855397
599451,G599451-native-424.png,G599451-invert-424.png,VST 2.6m,GAMA-KiDS,131.63164444,0.25802805,14.97760308,36.5108291390023,19.4017734527588,-19.6666612309913
599464,G599464-native-424.png,G599464-invert-424.png,VST 2.6m,GAMA-KiDS,131.62613043,0.2393519,10.28667024,23.8655936875347,18.9382190704346,-19.9929067845042
599468,G599468-native-424.png,G599468-invert-424.png,VST 2.6m,GAMA-KiDS,131.66364862,0.3055984,10.9905495,25.7391599889668,18.4146900177002,-20.5423598587023
599471,G599471-native-424.png,G599471-invert-424.png,VST 2.6m,GAMA-KiDS,131.70323192,0.30351978,51.5765448,31.1707781330307,15.1828603744507,-20.4249249961045
599472,G599472-native-424.png,G599472-invert-424.png,VST 2.6m,GAMA-KiDS,131.71887962,0.31809577,40.98782556,95.8793659058215,18.1994647979736,-20.7543729296536
599475,G599475-native-424.png,G599475-invert-424.png,VST 2.6m,GAMA-KiDS,131.63432283,0.3074586,23.96725254,56.0168811801905,16.3363914489746,-22.6150945346547
599477,G599477-native-424.png,G599477-invert-424.png,VST 2.6m,GAMA-KiDS,131.68379187,0.22439478,5.71029228,13.253451977106,19.0625324249268,-19.8696935959581
599500,G599500-native-424.png,G599500-invert-424.png,VST 2.6m,GAMA-KiDS,131.65472613,0.31261404,12.842676,23.452431015694,18.9030647277832,-19.3862609434949
599501,G599501-native-424.png,G599501-invert-424.png,VST 2.6m,GAMA-KiDS,131.6854824,0.30261839,13.89693888,25.2797982744507,19.4799652099609,-18.799271491368
599507,G599507-native-424.png,G599507-invert-424.png,VST 2.6m,GAMA-KiDS,131.69359505,0.30451956,12.82074948,23.3935988172687,18.837308883667,-19.449919353131
599514,G599514-native-424.png,G599514-invert-424.png,VST 2.6m,GAMA-KiDS,131.78923893,0.35088175,8.88650532,19.1434209753666,18.1525859832764,-20.575916516571
599515,G599515-native-424.png,G599515-invert-424.png,VST 2.6m,GAMA-KiDS,131.79173385,0.25465931,12.50975088,31.9551191279334,18.0408706665039,-21.1591329591329
599518,G599518-native-424.png,G599518-invert-424.png,VST 2.6m,GAMA-KiDS,131.86232184,0.30639227,9.31250628,17.0977984197647,19.0781993865967,-19.2252169426293
599519,G599519-native-424.png,G599519-invert-424.png,VST 2.6m,GAMA-KiDS,131.89623888,0.32176858,7.06190562,18.0340088392106,19.1434879302979,-20.0557240262687
599521,G599521-native-424.png,G599521-invert-424.png,VST 2.6m,GAMA-KiDS,131.90063404,0.30060292,14.42854512,33.284479351761,19.0423622131348,-19.8730387764295
599527,G599527-native-424.png,G599527-invert-424.png,VST 2.6m,GAMA-KiDS,131.83244523,0.36222015,7.04624382,17.7481679873846,19.3724040985107,-19.7879299874758
599526,G599526-native-424.png,G599526-invert-424.png,VST 2.6m,GAMA-KiDS,131.82939673,0.36876049,10.5560532,26.5778099230689,18.9448719024658,-20.2143046790899
599542,G599542-native-424.png,G599542-invert-424.png,VST 2.6m,GAMA-KiDS,131.9223418,0.27704433,12.74065056,30.8221495886444,18.5565395355225,-20.4906310578588
599551,G599551-native-424.png,G599551-invert-424.png,VST 2.6m,GAMA-KiDS,132.06751112,0.22403022,12.61244754,24.5938652866689,18.2054042816162,-20.2564609071689
599553,G599553-native-424.png,G599553-invert-424.png,VST 2.6m,GAMA-KiDS,131.95968164,0.32119571,5.43307842,13.8553958701947,18.9475536346436,-20.2477638359933
599555,G599555-native-424.png,G599555-invert-424.png,VST 2.6m,GAMA-KiDS,131.9681001,0.29706512,6.26114016,14.5428026908043,19.3531284332275,-19.581155490592
599558,G599558-native-424.png,G599558-invert-424.png,VST 2.6m,GAMA-KiDS,132.01853973,0.35540724,10.49609088,19.3244172748284,19.2510967254639,-19.0595788540366
599559,G599559-native-424.png,G599559-invert-424.png,VST 2.6m,GAMA-KiDS,132.02032254,0.35269441,6.65134272,12.2784504413392,19.5774097442627,-18.7402288799963
599560,G599560-native-424.png,G599560-invert-424.png,VST 2.6m,GAMA-KiDS,132.02189977,0.28734866,5.2623648,12.1733240506524,18.7834300994873,-20.1396394670141
599562,G599562-native-424.png,G599562-invert-424.png,VST 2.6m,GAMA-KiDS,132.07635741,0.23656457,6.67282176,15.6026214654814,19.4852542877197,-19.4674238819255
599565,G599565-native-424.png,G599565-invert-424.png,VST 2.6m,GAMA-KiDS,131.97183549,0.2953603,10.8469152,25.2865775996316,18.5273532867432,-20.4170293550932
599572,G599572-native-424.png,G599572-invert-424.png,VST 2.6m,GAMA-KiDS,132.06813391,0.39341398,7.2670752,18.2543357546764,19.1373443603516,-20.0152678342567
924505,G924505-native-424.png,G924505-invert-424.png,VST 2.6m,GAMA-KiDS,132.05604114,0.27538048,7.45322688,17.3820650894317,19.8340930938721,-19.1113909351379
599579,G599579-native-424.png,G599579-invert-424.png,VST 2.6m,GAMA-KiDS,132.15108549,0.2589188,6.66387216,6.87668119009772,18.860372543335,-18.0041765380686
599582,G599582-native-424.png,G599582-invert-424.png,VST 2.6m,GAMA-KiDS,132.19011347,0.29151858,37.04955408,38.9499752486553,15.1249961853027,-21.78428854409
599585,G599585-native-424.png,G599585-invert-424.png,VST 2.6m,GAMA-KiDS,132.10041946,0.36519437,6.82496496,13.0131849016821,19.0333137512207,-19.3692887096908
599587,G599587-native-424.png,G599587-invert-424.png,VST 2.6m,GAMA-KiDS,132.10565939,0.23031275,6.65000028,15.2688022812176,18.4696350097656,-20.432864836464
599589,G599589-native-424.png,G599589-invert-424.png,VST 2.6m,GAMA-KiDS,132.10647744,0.3940292,6.11906526,12.9378590078255,19.6499996185303,-19.0280494087492
599586,G599586-native-424.png,G599586-invert-424.png,VST 2.6m,GAMA-KiDS,132.10439166,0.22746082,8.46274176,19.6477308482868,17.7693386077881,-21.1637170979828
599592,G599592-native-424.png,G599592-invert-424.png,VST 2.6m,GAMA-KiDS,132.11920041,0.27653758,7.62147936,17.7571912462876,18.2037811279297,-20.7390196839327
599591,G599591-native-424.png,G599591-invert-424.png,VST 2.6m,GAMA-KiDS,132.11854651,0.27207873,19.80277992,20.4278028343523,17.4355602264404,-19.4281210713157
599598,G599598-native-424.png,G599598-invert-424.png,VST 2.6m,GAMA-KiDS,132.08975074,0.21502696,9.2807352,19.9498782017867,19.5363063812256,-19.1863958137377
599609,G599609-native-424.png,G599609-invert-424.png,VST 2.6m,GAMA-KiDS,132.16225958,0.3879433,6.27724944,6.45474047819518,19.6159725189209,-17.2400359940429
924549,G924549-native-424.png,G924549-invert-424.png,VST 2.6m,GAMA-KiDS,132.20170799,0.26687678,12.9411216,27.1406389747194,19.8158988952637,-18.8402665191137
599613,G599613-native-424.png,G599613-invert-424.png,VST 2.6m,GAMA-KiDS,132.09958632,0.3318284,15.6975984,28.2370663062205,18.749267578125,-19.5007406145655
599614,G599614-native-424.png,G599614-invert-424.png,VST 2.6m,GAMA-KiDS,132.15684295,0.32279881,11.46622752,24.0544963756615,19.0188255310059,-19.6381301588181
599615,G599615-native-424.png,G599615-invert-424.png,VST 2.6m,GAMA-KiDS,132.1963094,0.36914868,16.89147504,35.6856869282645,18.7219276428223,-19.9539440387804
599621,G599621-native-424.png,G599621-invert-424.png,VST 2.6m,GAMA-KiDS,132.21140671,0.25448811,9.15365088,19.139740965078,19.6227893829346,-19.025285516504
599632,G599632-native-424.png,G599632-invert-424.png,VST 2.6m,GAMA-KiDS,132.27970578,0.2715495,8.2358694,19.158891827822,18.0214138031006,-20.9171028878146
599633,G599633-native-424.png,G599633-invert-424.png,VST 2.6m,GAMA-KiDS,132.28492867,0.41261565,9.0681822,19.5371632203651,17.8125286102295,-20.9163025638917
599636,G599636-native-424.png,G599636-invert-424.png,VST 2.6m,GAMA-KiDS,132.3455055,0.36578779,5.90606478,13.9210673224197,18.5511474609375,-20.4237371590526
599650,G599650-native-424.png,G599650-invert-424.png,VST 2.6m,GAMA-KiDS,132.30363762,0.23397121,12.16071648,28.0948354793895,18.7945976257324,-20.1249135218577
599666,G599666-native-424.png,G599666-invert-424.png,VST 2.6m,GAMA-KiDS,132.28305372,0.38980493,11.34272304,21.8715690462946,19.7336387634277,-18.6986048467545
599672,G599672-native-424.png,G599672-invert-424.png,VST 2.6m,GAMA-KiDS,132.37783192,0.26365213,10.9990584,25.4514490868059,19.2293071746826,-19.6945795171545
599677,G599677-native-424.png,G599677-invert-424.png,VST 2.6m,GAMA-KiDS,132.43153061,0.27633615,33.55518276,77.3850501941064,18.1427917480469,-20.7718372003495
599676,G599676-native-424.png,G599676-invert-424.png,VST 2.6m,GAMA-KiDS,132.42733507,0.2761066,103.401441,240.826327947294,16.9899749755859,-21.951823885388
599688,G599688-native-424.png,G599688-invert-424.png,VST 2.6m,GAMA-KiDS,132.4743848,0.25954547,5.90763096,13.8506634707132,19.1389751434326,-19.8211450276812
599689,G599689-native-424.png,G599689-invert-424.png,VST 2.6m,GAMA-KiDS,132.50669626,0.22577093,29.42270496,30.0419437232952,15.5846948623657,-21.2543620301884
599700,G599700-native-424.png,G599700-invert-424.png,VST 2.6m,GAMA-KiDS,132.43812075,0.33031125,7.57404648,17.6172366832264,19.6573810577393,-19.2808108572065
599702,G599702-native-424.png,G599702-invert-424.png,VST 2.6m,GAMA-KiDS,132.45432391,0.22067689,7.25991552,7.51088511237416,19.0975761413574,-17.7731046110341
599705,G599705-native-424.png,G599705-invert-424.png,VST 2.6m,GAMA-KiDS,132.48355372,0.28968174,18.97136208,19.7242911908786,17.7640743255615,-19.1184796484801
599726,G599726-native-424.png,G599726-invert-424.png,VST 2.6m,GAMA-KiDS,132.64242558,0.21456921,16.4762136,13.8017722750671,17.2207698822021,-19.1473648502714
599761,G599761-native-424.png,G599761-invert-424.png,VST 2.6m,GAMA-KiDS,132.63206755,0.31906756,31.33075968,33.1124297419621,15.0109376907349,-21.9110874554638
599764,G599764-native-424.png,G599764-invert-424.png,VST 2.6m,GAMA-KiDS,132.63876599,0.29250722,15.8228928,16.3502758852725,17.7441139221191,-19.1236852225392
599768,G599768-native-424.png,G599768-invert-424.png,VST 2.6m,GAMA-KiDS,132.6703731,0.27376695,7.62684912,11.2018130201569,18.7297286987305,-19.0016958900211
599771,G599771-native-424.png,G599771-invert-424.png,VST 2.6m,GAMA-KiDS,132.68043565,0.21083055,7.34695038,14.7558370050527,18.6019554138184,-19.9383669109257
599790,G599790-native-424.png,G599790-invert-424.png,VST 2.6m,GAMA-KiDS,132.61077189,0.35668092,10.64286432,24.4539857830312,19.6866836547852,-19.2177657899627
599819,G599819-native-424.png,G599819-invert-424.png,VST 2.6m,GAMA-KiDS,132.62460556,0.29018409,17.4080907,18.083642701861,18.1821155548096,-18.6983987705702
599834,G599834-native-424.png,G599834-invert-424.png,VST 2.6m,GAMA-KiDS,132.71125636,0.37329313,35.99708112,37.2565461205971,14.3962554931641,-22.4753986222935
599839,G599839-native-424.png,G599839-invert-424.png,VST 2.6m,GAMA-KiDS,132.79670885,0.26435071,25.588059,21.9050106720905,17.388542175293,-19.0308285425711
599838,G599838-native-424.png,G599838-invert-424.png,VST 2.6m,GAMA-KiDS,132.79081214,0.25359158,39.1960275,32.43055490346,14.1345872879028,-22.2044349919352
599842,G599842-native-424.png,G599842-invert-424.png,VST 2.6m,GAMA-KiDS,132.68533396,0.3214155,8.39002626,8.90391386385054,18.6657428741455,-18.2662619489106
599846,G599846-native-424.png,G599846-invert-424.png,VST 2.6m,GAMA-KiDS,132.8101457,0.30373603,18.83957922,19.5611993244153,16.5809917449951,-20.2983563445717
599848,G599848-native-424.png,G599848-invert-424.png,VST 2.6m,GAMA-KiDS,132.68254578,0.3989685,11.88864864,12.2393064667222,17.6995983123779,-19.1592602483942
599859,G599859-native-424.png,G599859-invert-424.png,VST 2.6m,GAMA-KiDS,132.80389905,0.27454941,12.8516256,11.0282699074054,19.1235122680664,-17.3015330813272
599857,G599857-native-424.png,G599857-invert-424.png,VST 2.6m,GAMA-KiDS,132.74865447,0.32537773,12.43636416,10.2312203823328,18.84228515625,-17.483299272258
599862,G599862-native-424.png,G599862-invert-424.png,VST 2.6m,GAMA-KiDS,132.74012473,0.23892114,24.1818192,20.1437702440464,17.9917964935303,-18.3631723153123
599864,G599864-native-424.png,G599864-invert-424.png,VST 2.6m,GAMA-KiDS,132.81118181,0.23379059,7.46575632,6.2821897405075,19.7101955413818,-16.6685810498477
599873,G599873-native-424.png,G599873-invert-424.png,VST 2.6m,GAMA-KiDS,132.83514444,0.37266322,10.66076352,7.901070166901,18.4989337921143,-17.5819060439345
599875,G599875-native-424.png,G599875-invert-424.png,VST 2.6m,GAMA-KiDS,132.84364687,0.38854492,12.45426336,13.0518010219533,17.6431922912598,-19.2584835499992
599877,G599877-native-424.png,G599877-invert-424.png,VST 2.6m,GAMA-KiDS,132.90223376,0.27313863,17.54658576,18.2863491446608,16.4625930786133,-20.4256771394865
599878,G599878-native-424.png,G599878-invert-424.png,VST 2.6m,GAMA-KiDS,132.91709091,0.34853704,26.05183812,33.7115117775412,17.0131492614746,-20.4026589122866
